fpath,cell_type,sample_ID
../POISED/ProcessedData/HandGatedLabelledCells/P063_Teffector_EM_PeaStim.csv,Teffector_EM,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_NKT_UnStim.csv,NKT,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_NK_Cells_UnStim.csv,NK_Cells,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Teffector_CM_UnStim.csv,Teffector_CM,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Treg_Naive_PeaStim.csv,Treg_Naive,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_mDC2_PeaStim.csv,mDC2,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD8_Naive_PeaStim.csv,CD8_Naive,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Treg_Mem_UnStim.csv,Treg_Mem,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_intermediate_mono_UnStim.csv,intermediate_mono,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Classical_mono_PeaStim.csv,Classical_mono,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_NKT_PeaStim.csv,NKT,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_non_classical_mono_PeaStim.csv,non_classical_mono,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_naive_T_effectors_PeaStim.csv,naive_T_effectors,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_B_cells_Naive_UnStim.csv,B_cells_Naive,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_B_cells_Mem_UnStim.csv,B_cells_Mem,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_non_classical_mono_UnStim.csv,non_classical_mono,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_pDCs_UnStim.csv,pDCs,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_mCD1_UnStim.csv,mCD1,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_mDC2_UnStim.csv,mDC2,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Classical_mono_UnStim.csv,Classical_mono,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_Treg_Naive_UnStim.csv,Treg_Naive,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_pDCs_PeaStim.csv,pDCs,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_naive_T_effectors_UnStim.csv,naive_T_effectors,P063_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P063_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P063_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_non_classical_mono_UnStim.csv,non_classical_mono,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_B_cells_Mem_PeaStim.csv,B_cells_Mem,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Classical_mono_PeaStim.csv,Classical_mono,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Teffector_EM_PeaStim.csv,Teffector_EM,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_mCD1_PeaStim.csv,mCD1,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Teffector_EM_UnStim.csv,Teffector_EM,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Naive_PeaStim.csv,CD8_Naive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_NKT_PeaStim.csv,NKT,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_naive_T_effectors_PeaStim.csv,naive_T_effectors,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Treg_Mem_UnStim.csv,Treg_Mem,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_B_cells_Naive_PeaStim.csv,B_cells_Naive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_mDC2_UnStim.csv,mDC2,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_mCD1_UnStim.csv,mCD1,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Teffector_CM_UnStim.csv,Teffector_CM,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_mCD1_PeaStim.csv,mCD1,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Treg_Naive_UnStim.csv,Treg_Naive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Teffector_CM_PeaStim.csv,Teffector_CM,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_pDCs_UnStim.csv,pDCs,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Treg_Naive_UnStim.csv,Treg_Naive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_non_classical_mono_UnStim.csv,non_classical_mono,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_B_cells_Naive_PeaStim.csv,B_cells_Naive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_NK_Cells_PeaStim.csv,NK_Cells,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Treg_Mem_PeaStim.csv,Treg_Mem,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_non_classical_mono_PeaStim.csv,non_classical_mono,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Teffector_CM_UnStim.csv,Teffector_CM,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_mDC2_PeaStim.csv,mDC2,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Naive_PeaStim.csv,CD8_Naive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Classical_mono_PeaStim.csv,Classical_mono,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_mDC2_UnStim.csv,mDC2,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_B_cells_Mem_PeaStim.csv,B_cells_Mem,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_naive_T_effectors_PeaStim.csv,naive_T_effectors,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_NKT_PeaStim.csv,NKT,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Treg_Naive_PeaStim.csv,Treg_Naive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Naive_UnStim.csv,CD8_Naive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Teffector_EM_UnStim.csv,Teffector_EM,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_pDCs_UnStim.csv,pDCs,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_B_cells_Mem_UnStim.csv,B_cells_Mem,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_B_cells_Naive_UnStim.csv,B_cells_Naive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_mDC2_PeaStim.csv,mDC2,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_mCD1_UnStim.csv,mCD1,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Treg_Mem_UnStim.csv,Treg_Mem,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_B_cells_Naive_UnStim.csv,B_cells_Naive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_intermediate_mono_PeaStim.csv,intermediate_mono,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_non_classical_mono_PeaStim.csv,non_classical_mono,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Classical_mono_UnStim.csv,Classical_mono,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_intermediate_mono_UnStim.csv,intermediate_mono,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_NKT_UnStim.csv,NKT,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_naive_T_effectors_UnStim.csv,naive_T_effectors,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_NK_Cells_UnStim.csv,NK_Cells,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Teffector_CM_PeaStim.csv,Teffector_CM,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_NKT_UnStim.csv,NKT,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_intermediate_mono_PeaStim.csv,intermediate_mono,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_intermediate_mono_UnStim.csv,intermediate_mono,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_B_cells_Mem_UnStim.csv,B_cells_Mem,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_pDCs_PeaStim.csv,pDCs,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_NK_Cells_PeaStim.csv,NK_Cells,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Treg_Mem_PeaStim.csv,Treg_Mem,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Treg_Naive_PeaStim.csv,Treg_Naive,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_NK_Cells_UnStim.csv,NK_Cells,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_Classical_mono_UnStim.csv,Classical_mono,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P042_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_Teffector_EM_PeaStim.csv,Teffector_EM,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_naive_T_effectors_UnStim.csv,naive_T_effectors,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P042_pDCs_PeaStim.csv,pDCs,P042_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Naive_UnStim.csv,CD8_Naive,P052_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P052_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P052_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Teffector_CM_UnStim.csv,Teffector_CM,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_non_classical_mono_PeaStim.csv,non_classical_mono,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Naive_UnStim.csv,CD8_Naive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_pDCs_PeaStim.csv,pDCs,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Treg_Mem_UnStim.csv,Treg_Mem,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Classical_mono_UnStim.csv,Classical_mono,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_NKT_UnStim.csv,NKT,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_NKT_PeaStim.csv,NKT,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_NK_Cells_PeaStim.csv,NK_Cells,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Treg_Mem_PeaStim.csv,Treg_Mem,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_intermediate_mono_PeaStim.csv,intermediate_mono,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_B_cells_Naive_UnStim.csv,B_cells_Naive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Teffector_EM_UnStim.csv,Teffector_EM,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Treg_Naive_PeaStim.csv,Treg_Naive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_B_cells_Mem_PeaStim.csv,B_cells_Mem,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_mDC2_UnStim.csv,mDC2,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_pDCs_UnStim.csv,pDCs,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Classical_mono_PeaStim.csv,Classical_mono,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_mCD1_UnStim.csv,mCD1,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_mDC2_PeaStim.csv,mDC2,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Treg_Naive_UnStim.csv,Treg_Naive,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_naive_T_effectors_PeaStim.csv,naive_T_effectors,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_naive_T_effectors_UnStim.csv,naive_T_effectors,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_mCD1_PeaStim.csv,mCD1,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_intermediate_mono_UnStim.csv,intermediate_mono,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Teffector_EM_PeaStim.csv,Teffector_EM,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_NK_Cells_UnStim.csv,NK_Cells,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_B_cells_Naive_PeaStim.csv,B_cells_Naive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_CD8_Naive_PeaStim.csv,CD8_Naive,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_B_cells_Mem_UnStim.csv,B_cells_Mem,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_Teffector_CM_PeaStim.csv,Teffector_CM,P015_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P015_non_classical_mono_UnStim.csv,non_classical_mono,P015_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Central_memory_UnStim.csv,CD8_Central_memory,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_non_classical_mono_PeaStim.csv,non_classical_mono,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Naive_PeaStim.csv,CD8_Naive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_intermediate_mono_PeaStim.csv,intermediate_mono,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Treg_Naive_PeaStim.csv,Treg_Naive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_non_classical_mono_UnStim.csv,non_classical_mono,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Teffector_EM_PeaStim.csv,Teffector_EM,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Classical_mono_PeaStim.csv,Classical_mono,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Teffector_EM_PeaStim.csv,Teffector_EM,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_NKT_PeaStim.csv,NKT,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_gdTCR_Naive_PeaStim.csv,gdTCR_Naive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_gdTCR_Mem_UnStim.csv,gdTCR_Mem,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_B_cells_Naive_PeaStim.csv,B_cells_Naive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_pDCs_PeaStim.csv,pDCs,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Treg_Mem_PeaStim.csv,Treg_Mem,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_naive_T_effectors_PeaStim.csv,naive_T_effectors,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_NK_Cells_PeaStim.csv,NK_Cells,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_mCD1_PeaStim.csv,mCD1,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_Treg_Naive_PeaStim.csv,Treg_Naive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Effectory_memory_PeaStim.csv,CD8_Effectory_memory,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_NKT_UnStim.csv,NKT,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Central_memory_PeaStim.csv,CD8_Central_memory,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_Treg_Naive_PeaStim.csv,Treg_Naive,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_intermediate_mono_UnStim.csv,intermediate_mono,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD4_PeaReactive_PeaStim.csv,CD4_PeaReactive,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_CD8_PeaReactive_UnStim.csv,CD8_PeaReactive,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Treg_Naive_UnStim.csv,Treg_Naive,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_non_classical_mono_UnStim.csv,non_classical_mono,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_naive_T_effectors_UnStim.csv,naive_T_effectors,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Treg_Naive_PeaStim.csv,Treg_Naive,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_B_cells_Naive_UnStim.csv,B_cells_Naive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_non_classical_mono_PeaStim.csv,non_classical_mono,P117_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_intermediate_mono_UnStim.csv,intermediate_mono,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_Teffector_CM_PeaStim.csv,Teffector_CM,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_intermediate_mono_PeaStim.csv,intermediate_mono,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_non_classical_mono_PeaStim.csv,non_classical_mono,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_NKT_PeaStim.csv,NKT,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_B_cells_Naive_UnStim.csv,B_cells_Naive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_gdTCR_Mem_PeaStim.csv,gdTCR_Mem,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_intermediate_mono_UnStim.csv,intermediate_mono,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Teffector_CM_PeaStim.csv,Teffector_CM,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_NKT_UnStim.csv,NKT,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD8_Naive_UnStim.csv,CD8_Naive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_mCD1_PeaStim.csv,mCD1,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P120_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_CD4_PeaReactive_UnStim.csv,CD4_PeaReactive,P111_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_PeaReactive_PeaStim.csv,CD8_PeaReactive,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Teffector_CM_UnStim.csv,Teffector_CM,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_gdTCR_Naive_UnStim.csv,gdTCR_Naive,P112_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Treg_Naive_PeaStim.csv,Treg_Naive,P115_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_B_cells_Naive_PeaStim.csv,B_cells_Naive,P111_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P117_Classical_mono_UnStim.csv,Classical_mono,P117_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P112_NKT_PeaStim.csv,NKT,P112_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_Classical_mono_PeaStim.csv,Classical_mono,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_pDCs_PeaStim.csv,pDCs,P116_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P115_Treg_Naive_UnStim.csv,Treg_Naive,P115_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P120_mCD1_PeaStim.csv,mCD1,P120_PeaStim
../POISED/ProcessedData/HandGatedLabelledCells/P116_CD8_Effectory_memory_UnStim.csv,CD8_Effectory_memory,P116_UnStim
../POISED/ProcessedData/HandGatedLabelledCells/P111_NKT_UnStim.csv,NKT,P111_UnStim
